time,Master1Paths4.timeDiff_FTA.ScaledTimeDiff:vector
51.29,3.88e-07
51.3,3.9e-07
51.31,3.93e-07
51.32,3.92e-07
51.33,3.89e-07
51.34,3.86e-07
51.35,3.82e-07
51.36,3.78e-07
51.37,3.75e-07
51.38,3.71e-07
51.39,3.67e-07
51.4,3.63e-07
51.41,3.6e-07
51.42,3.56e-07
51.43,3.52e-07
51.44,3.49e-07
51.45,3.45e-07
51.46,3.42e-07
51.47,3.38e-07
51.48,3.34e-07
51.49,3.31e-07
51.5,3.27e-07
51.51,3.23e-07
51.52,3.2e-07
51.53,3.16e-07
51.54,3.12e-07
51.55,3.08e-07
51.56,3.05e-07
51.57,3.01e-07
51.58,2.97e-07
51.59,2.93e-07
51.6,2.88e-07
51.61,2.83e-07
51.62,2.78e-07
51.63,2.73e-07
51.64,2.68e-07
51.65,2.64e-07
51.66,2.59e-07
51.67,2.54e-07
51.68,2.49e-07
51.69,2.46e-07
51.7,2.41e-07
51.71,2.37e-07
51.72,2.33e-07
51.73,2.29e-07
51.74,2.25e-07
51.75,2.21e-07
51.76,2.17e-07
51.77,2.13e-07
51.78,2.08e-07
51.79,2.04e-07
51.8,2e-07
51.81,1.97e-07
51.82,1.94e-07
51.83,1.91e-07
51.84,1.88e-07
51.85,1.84e-07
51.86,1.8e-07
51.87,1.76e-07
51.88,1.72e-07
51.89,1.69e-07
51.9,1.65e-07
51.91,1.61e-07
51.92,1.57e-07
51.93,1.53e-07
51.94,1.5e-07
51.95,1.47e-07
51.96,1.44e-07
51.97,1.42e-07
51.98,1.39e-07
51.99,1.36e-07
52,1.33e-07
52.01,1.3e-07
52.02,1.28e-07
52.03,1.25e-07
52.04,1.22e-07
52.05,1.19e-07
52.06,1.16e-07
52.07,1.17e-07
52.08,1.19e-07
52.09,1.21e-07
52.1,1.22e-07
52.11,1.24e-07
52.12,1.25e-07
52.13,1.26e-07
52.14,1.28e-07
52.15,1.29e-07
52.16,1.31e-07
52.17,1.32e-07
52.18,1.33e-07
52.19,1.42e-07
52.2,1.54e-07
52.21,1.67e-07
52.22,1.79e-07
52.23,1.9e-07
52.24,2.01e-07
52.25,2.12e-07
52.26,2.24e-07
52.27,2.35e-07
52.28,2.46e-07
52.29,2.58e-07
52.3,2.69e-07
52.31,2.8e-07
52.32,2.92e-07
52.33,3.04e-07
52.34,3.15e-07
52.35,3.25e-07
52.36,3.35e-07
52.37,3.45e-07
52.38,3.55e-07
52.39,3.65e-07
52.4,3.75e-07
52.41,3.85e-07
52.42,3.95e-07
52.43,4.05e-07
52.44,4.16e-07
52.45,4.28e-07
52.46,4.41e-07
52.47,4.53e-07
52.48,4.66e-07
52.49,4.78e-07
52.5,4.9e-07
52.51,5.02e-07
52.52,5.14e-07
52.53,5.27e-07
52.54,5.39e-07
52.55,5.51e-07
52.56,5.64e-07
52.57,5.68e-07
52.58,5.69e-07
52.59,5.69e-07
52.6,5.69e-07
52.61,5.69e-07
52.62,5.69e-07
52.63,5.69e-07
52.64,5.69e-07
52.65,5.68e-07
52.66,5.68e-07
52.67,5.68e-07
52.68,5.68e-07
52.69,5.68e-07
52.7,5.65e-07
52.71,5.69e-07
52.72,5.73e-07
52.73,5.77e-07
52.74,5.81e-07
52.75,5.86e-07
52.76,5.9e-07
52.77,5.94e-07
52.78,5.98e-07
52.79,6.02e-07
52.8,6.06e-07
52.81,6.11e-07
52.82,6.13e-07
52.83,6.16e-07
52.84,6.18e-07
52.85,6.19e-07
52.86,6.19e-07
52.87,6.2e-07
52.88,6.21e-07
52.89,6.22e-07
52.9,6.23e-07
52.91,6.23e-07
52.92,6.24e-07
52.93,6.25e-07
52.94,6.26e-07
52.95,6.26e-07
52.96,6.22e-07
52.97,6.18e-07
52.98,6.13e-07
52.99,6.08e-07
53,6.03e-07
53.01,5.98e-07
53.02,5.93e-07
53.03,5.88e-07
53.04,5.83e-07
53.05,5.78e-07
53.06,5.73e-07
53.07,5.67e-07
53.08,5.59e-07
53.09,5.52e-07
53.1,5.49e-07
53.11,5.45e-07
53.12,5.42e-07
53.13,5.39e-07
53.14,5.35e-07
53.15,5.32e-07
53.16,5.28e-07
53.17,5.25e-07
53.18,5.22e-07
53.19,5.21e-07
53.2,5.28e-07
53.21,5.34e-07
53.22,5.41e-07
53.23,5.47e-07
53.24,5.53e-07
53.25,5.59e-07
53.26,5.65e-07
53.27,5.71e-07
53.28,5.77e-07
53.29,5.83e-07
53.3,5.89e-07
53.31,5.96e-07
53.32,6e-07
53.33,6.05e-07
53.34,6.06e-07
53.35,6.02e-07
53.36,5.98e-07
53.37,5.94e-07
53.38,5.9e-07
53.39,5.86e-07
53.4,5.82e-07
53.41,5.77e-07
53.42,5.73e-07
53.43,5.69e-07
53.44,5.64e-07
53.45,5.55e-07
53.46,5.45e-07
53.47,5.39e-07
53.48,5.32e-07
53.49,5.26e-07
53.5,5.19e-07
53.51,5.13e-07
53.52,5.06e-07
53.53,5e-07
53.54,4.93e-07
53.55,4.87e-07
53.56,4.81e-07
53.57,4.75e-07
53.58,4.69e-07
53.59,4.64e-07
53.6,4.6e-07
53.61,4.56e-07
53.62,4.52e-07
53.63,4.47e-07
53.64,4.43e-07
53.65,4.39e-07
53.66,4.35e-07
53.67,4.31e-07
53.68,4.27e-07
53.69,4.24e-07
53.7,4.21e-07
53.71,4.18e-07
53.72,4.14e-07
53.73,4.11e-07
53.74,4.07e-07
53.75,4.04e-07
53.76,4e-07
53.77,3.97e-07
53.78,3.93e-07
53.79,3.9e-07
53.8,3.86e-07
53.81,3.83e-07
53.82,3.78e-07
53.83,3.72e-07
53.84,3.66e-07
53.85,3.6e-07
53.86,3.53e-07
53.87,3.47e-07
53.88,3.4e-07
53.89,3.34e-07
53.9,3.27e-07
53.91,3.21e-07
53.92,3.15e-07
53.93,3.08e-07
53.94,3.03e-07
53.95,2.97e-07
53.96,2.91e-07
53.97,2.86e-07
53.98,2.8e-07
53.99,2.74e-07
54,2.68e-07
54.01,2.63e-07
54.02,2.57e-07
54.03,2.51e-07
54.04,2.45e-07
54.05,2.39e-07
54.06,2.33e-07
54.07,2.28e-07
54.08,2.23e-07
54.09,2.18e-07
54.1,2.13e-07
54.11,2.08e-07
54.12,2.02e-07
54.13,1.97e-07
54.14,1.92e-07
54.15,1.86e-07
54.16,1.81e-07
54.17,1.76e-07
54.18,1.7e-07
54.19,1.67e-07
54.2,1.62e-07
54.21,1.58e-07
54.22,1.54e-07
54.23,1.5e-07
54.24,1.47e-07
54.25,1.43e-07
54.26,1.39e-07
54.27,1.35e-07
54.28,1.32e-07
54.29,1.28e-07
54.3,1.24e-07
54.31,1.21e-07
54.32,1.18e-07
54.33,1.16e-07
54.34,1.13e-07
54.35,1.1e-07
54.36,1.07e-07
54.37,1.03e-07
54.38,1e-07
54.39,9.7e-08
54.4,9.3e-08
54.41,9e-08
54.42,8.7e-08
54.43,8.3e-08
54.44,8.1e-08
54.45,7.8e-08
54.46,7.6e-08
54.47,7.5e-08
54.48,7.4e-08
54.49,7.2e-08
54.5,7e-08
54.51,6.9e-08
54.52,6.7e-08
54.53,6.6e-08
54.54,6.4e-08
54.55,6.3e-08
54.56,6.1e-08
54.57,6.1e-08
54.58,6e-08
54.59,5.9e-08
54.6,5.9e-08
54.61,5.8e-08
54.62,5.7e-08
54.63,5.6e-08
54.64,5.6e-08
54.65,5.5e-08
54.66,5.4e-08
54.67,5.4e-08
54.68,5.3e-08
54.69,5.3e-08
54.7,5.3e-08
54.71,5.3e-08
54.72,5.3e-08
54.73,5.3e-08
54.74,5.3e-08
54.75,5.3e-08
54.76,5.2e-08
54.77,5.2e-08
54.78,5.2e-08
54.79,5.2e-08
54.8,5.1e-08
54.81,5.1e-08
54.82,5.2e-08
54.83,5.3e-08
54.84,5.4e-08
54.85,5.4e-08
54.86,5.5e-08
54.87,5.5e-08
54.88,5.5e-08
54.89,5.6e-08
54.9,5.6e-08
54.91,5.7e-08
54.92,5.7e-08
54.93,5.8e-08
54.94,6e-08
54.95,6.1e-08
54.96,6.1e-08
54.97,6.2e-08
54.98,6.2e-08
54.99,6.2e-08
55,6.2e-08
55.01,6.2e-08
55.02,6.3e-08
55.03,6.3e-08
55.04,6.3e-08
55.05,6.3e-08
55.06,6.4e-08
55.07,6.5e-08
55.08,6.1e-08
55.09,5.2e-08
55.1,4.3e-08
55.11,3.4e-08
55.12,2.6e-08
55.13,1.7e-08
55.14,8e-09
55.15,-1e-09
55.16,-1e-08
55.17,-1.8e-08
55.18,-2.7e-08
55.19,-2.9e-08
55.2,-2.8e-08
55.21,-2.8e-08
55.22,-2.7e-08
55.23,-2.6e-08
55.24,-2.6e-08
55.25,-2.5e-08
55.26,-2.5e-08
55.27,-2.4e-08
55.28,-2.4e-08
55.29,-2.3e-08
55.3,-2.3e-08
55.31,-2.1e-08
55.32,-2e-08
55.33,-1.9e-08
55.34,-1.8e-08
55.35,-1.7e-08
55.36,-1.6e-08
55.37,-1.5e-08
55.38,-1.4e-08
55.39,-1.3e-08
55.4,-1.2e-08
55.41,-1.1e-08
55.42,-1e-08
55.43,-9e-09
55.44,-7e-09
55.45,-5e-09
55.46,-4e-09
55.47,-2e-09
55.48,-1e-09
55.49,0
55.5,1e-09
55.51,2e-09
55.52,4e-09
55.53,5e-09
55.54,6e-09
55.55,7e-09
55.56,1e-08
55.57,6e-09
55.58,-2e-09
55.59,-8e-09
55.6,-1.6e-08
55.61,-2.3e-08
55.62,-3.1e-08
55.63,-3.8e-08
55.64,-4.5e-08
55.65,-5.3e-08
55.66,-6e-08
55.67,-6.8e-08
55.68,-7.5e-08
55.69,-8e-08
55.7,-8.1e-08
55.71,-7.9e-08
55.72,-7.7e-08
55.73,-7.5e-08
55.74,-7.3e-08
55.75,-7.1e-08
55.76,-6.9e-08
55.77,-6.7e-08
55.78,-6.5e-08
55.79,-6.3e-08
55.8,-6.1e-08
55.81,-5.8e-08
55.82,-5.6e-08
55.83,-5e-08
55.84,-4.1e-08
55.85,-3.3e-08
55.86,-2.5e-08
55.87,-1.6e-08
55.88,-8e-09
55.89,0
55.9,9e-09
55.91,1.7e-08
55.92,2.5e-08
55.93,3.4e-08
55.94,4.3e-08
55.95,5.3e-08
55.96,5.7e-08
55.97,6.1e-08
55.98,6.4e-08
55.99,6.8e-08
56,7.1e-08
56.01,7.4e-08
56.02,7.8e-08
56.03,8.1e-08
56.04,8.5e-08
56.05,8.8e-08
56.06,9.2e-08
56.07,9.6e-08
56.08,9.9e-08
56.09,1.04e-07
56.1,1.07e-07
56.11,1.1e-07
56.12,1.12e-07
56.13,1.15e-07
56.14,1.18e-07
56.15,1.21e-07
56.16,1.24e-07
56.17,1.27e-07
56.18,1.3e-07
56.19,1.34e-07
56.2,1.38e-07
56.21,1.41e-07
56.22,1.44e-07
56.23,1.47e-07
56.24,1.5e-07
56.25,1.53e-07
56.26,1.56e-07
56.27,1.59e-07
56.28,1.62e-07
56.29,1.64e-07
56.3,1.67e-07
56.31,1.71e-07
56.32,1.74e-07
56.33,1.76e-07
56.34,1.78e-07
56.35,1.79e-07
56.36,1.79e-07
56.37,1.8e-07
56.38,1.81e-07
56.39,1.82e-07
56.4,1.82e-07
56.41,1.83e-07
56.42,1.84e-07
56.43,1.85e-07
56.44,1.87e-07
56.45,1.88e-07
56.46,1.88e-07
56.47,1.89e-07
56.48,1.89e-07
56.49,1.89e-07
56.5,1.89e-07
56.51,1.89e-07
56.52,1.89e-07
56.53,1.89e-07
56.54,1.89e-07
56.55,1.89e-07
56.56,1.9e-07
56.57,1.9e-07
56.58,1.9e-07
56.59,1.87e-07
56.6,1.79e-07
56.61,1.71e-07
56.62,1.63e-07
56.63,1.54e-07
56.64,1.46e-07
56.65,1.38e-07
56.66,1.3e-07
56.67,1.21e-07
56.68,1.13e-07
56.69,1.06e-07
56.7,9.8e-08
56.71,9.6e-08
56.72,9.4e-08
56.73,9.2e-08
56.74,9e-08
56.75,8.7e-08
56.76,8.5e-08
56.77,8.3e-08
56.78,8e-08
56.79,7.8e-08
56.8,7.5e-08
56.81,7.3e-08
56.82,7.2e-08
56.83,7e-08
56.84,7e-08
56.85,7e-08
56.86,7e-08
56.87,7e-08
56.88,7e-08
56.89,7e-08
56.9,7e-08
56.91,7e-08
56.92,7e-08
56.93,7e-08
56.94,7.1e-08
56.95,7.2e-08
56.96,7.2e-08
56.97,7.4e-08
56.98,7.5e-08
56.99,7.7e-08
57,7.8e-08
57.01,7.9e-08
57.02,8.1e-08
57.03,8.2e-08
57.04,8.3e-08
57.05,8.5e-08
57.06,8.7e-08
57.07,9e-08
57.08,9.4e-08
57.09,9.8e-08
57.1,1e-07
57.11,1.03e-07
57.12,1.06e-07
57.13,1.09e-07
57.14,1.12e-07
57.15,1.15e-07
57.16,1.18e-07
57.17,1.2e-07
57.18,1.23e-07
57.19,1.28e-07
57.2,1.32e-07
57.21,1.35e-07
57.22,1.38e-07
57.23,1.41e-07
57.24,1.44e-07
57.25,1.47e-07
57.26,1.5e-07
57.27,1.52e-07
57.28,1.55e-07
57.29,1.58e-07
57.3,1.61e-07
57.31,1.65e-07
57.32,1.68e-07
57.33,1.72e-07
57.34,1.76e-07
57.35,1.78e-07
57.36,1.81e-07
57.37,1.84e-07
57.38,1.87e-07
57.39,1.9e-07
57.4,1.92e-07
57.41,1.95e-07
57.42,1.98e-07
57.43,2.01e-07
57.44,2.03e-07
57.45,2.03e-07
57.46,2.03e-07
57.47,2.03e-07
57.48,2.02e-07
57.49,2.02e-07
57.5,2.01e-07
57.51,2.01e-07
57.52,2e-07
57.53,2e-07
57.54,1.99e-07
57.55,1.99e-07
57.56,1.99e-07
57.57,2.03e-07
57.58,2.08e-07
57.59,2.12e-07
57.6,2.16e-07
57.61,2.19e-07
57.62,2.23e-07
57.63,2.27e-07
57.64,2.31e-07
57.65,2.34e-07
57.66,2.38e-07
57.67,2.42e-07
57.68,2.46e-07
57.69,2.47e-07
57.7,2.46e-07
57.71,2.45e-07
57.72,2.44e-07
57.73,2.43e-07
57.74,2.41e-07
57.75,2.39e-07
57.76,2.38e-07
57.77,2.36e-07
57.78,2.35e-07
57.79,2.33e-07
57.8,2.32e-07
57.81,2.3e-07
57.82,2.29e-07
57.83,2.29e-07
57.84,2.28e-07
57.85,2.26e-07
57.86,2.24e-07
57.87,2.22e-07
57.88,2.2e-07
57.89,2.19e-07
57.9,2.17e-07
57.91,2.15e-07
57.92,2.13e-07
57.93,2.11e-07
57.94,2.11e-07
57.95,2.09e-07
57.96,2.08e-07
57.97,2.06e-07
57.98,2.04e-07
57.99,2.02e-07
58,2e-07
58.01,1.98e-07
58.02,1.96e-07
58.03,1.94e-07
58.04,1.92e-07
58.05,1.9e-07
58.06,1.88e-07
58.07,1.87e-07
58.08,1.87e-07
58.09,1.85e-07
58.1,1.83e-07
58.11,1.81e-07
58.12,1.79e-07
58.13,1.78e-07
58.14,1.76e-07
58.15,1.74e-07
58.16,1.72e-07
58.17,1.71e-07
58.18,1.69e-07
58.19,1.68e-07
58.2,1.67e-07
58.21,1.66e-07
58.22,1.64e-07
58.23,1.63e-07
58.24,1.61e-07
58.25,1.59e-07
58.26,1.58e-07
58.27,1.56e-07
58.28,1.55e-07
58.29,1.53e-07
58.3,1.52e-07
58.31,1.5e-07
58.32,1.5e-07
58.33,1.49e-07
58.34,1.48e-07
58.35,1.47e-07
58.36,1.47e-07
58.37,1.46e-07
58.38,1.45e-07
58.39,1.44e-07
58.4,1.44e-07
58.41,1.43e-07
58.42,1.42e-07
58.43,1.41e-07
58.44,1.43e-07
58.45,1.47e-07
58.46,1.49e-07
58.47,1.51e-07
58.48,1.54e-07
58.49,1.56e-07
58.5,1.58e-07
58.51,1.6e-07
58.52,1.63e-07
58.53,1.65e-07
58.54,1.67e-07
58.55,1.69e-07
58.56,1.72e-07
58.57,1.77e-07
58.58,1.82e-07
58.59,1.87e-07
58.6,1.92e-07
58.61,1.97e-07
58.62,2.02e-07
58.63,2.07e-07
58.64,2.12e-07
58.65,2.17e-07
58.66,2.22e-07
58.67,2.27e-07
58.68,2.32e-07
58.69,2.38e-07
58.7,2.44e-07
58.71,2.49e-07
58.72,2.54e-07
58.73,2.59e-07
58.74,2.64e-07
58.75,2.69e-07
58.76,2.74e-07
58.77,2.79e-07
58.78,2.83e-07
58.79,2.88e-07
58.8,2.93e-07
58.81,2.99e-07
58.82,3e-07
58.83,3e-07
58.84,3e-07
58.85,2.99e-07
58.86,2.98e-07
58.87,2.97e-07
58.88,2.96e-07
58.89,2.95e-07
58.9,2.95e-07
58.91,2.94e-07
58.92,2.93e-07
58.93,2.92e-07
58.94,2.91e-07
58.95,2.91e-07
58.96,2.91e-07
58.97,2.9e-07
58.98,2.89e-07
58.99,2.88e-07
59,2.86e-07
59.01,2.85e-07
59.02,2.83e-07
59.03,2.82e-07
59.04,2.81e-07
59.05,2.79e-07
59.06,2.78e-07
59.07,2.78e-07
59.08,2.76e-07
59.09,2.76e-07
59.1,2.77e-07
59.11,2.78e-07
59.12,2.79e-07
59.13,2.8e-07
59.14,2.81e-07
59.15,2.82e-07
59.16,2.83e-07
59.17,2.84e-07
59.18,2.86e-07
59.19,2.86e-07
59.2,2.86e-07
59.21,2.86e-07
59.22,2.8e-07
59.23,2.73e-07
59.24,2.66e-07
59.25,2.59e-07
59.26,2.52e-07
59.27,2.44e-07
59.28,2.37e-07
59.29,2.3e-07
59.3,2.23e-07
59.31,2.16e-07
59.32,2.1e-07
59.33,2.04e-07
59.34,1.98e-07
59.35,1.93e-07
59.36,1.89e-07
59.37,1.85e-07
59.38,1.81e-07
59.39,1.76e-07
59.4,1.72e-07
59.41,1.68e-07
59.42,1.63e-07
59.43,1.59e-07
59.44,1.57e-07
59.45,1.57e-07
59.46,1.57e-07
59.47,1.59e-07
59.48,1.62e-07
59.49,1.64e-07
59.5,1.66e-07
59.51,1.68e-07
59.52,1.71e-07
59.53,1.73e-07
59.54,1.75e-07
59.55,1.77e-07
59.56,1.8e-07
59.57,1.81e-07
59.58,1.82e-07
59.59,1.83e-07
59.6,1.84e-07
59.61,1.85e-07
59.62,1.85e-07
59.63,1.86e-07
59.64,1.87e-07
59.65,1.88e-07
59.66,1.89e-07
59.67,1.9e-07
59.68,1.9e-07
59.69,1.93e-07
59.7,1.94e-07
59.71,1.95e-07
59.72,1.96e-07
59.73,1.98e-07
59.74,1.99e-07
59.75,2e-07
59.76,2.01e-07
59.77,2.02e-07
59.78,2.03e-07
59.79,2.04e-07
59.8,2.05e-07
59.81,2.07e-07
59.82,2.08e-07
59.83,2.1e-07
59.84,2.12e-07
59.85,2.13e-07
59.86,2.14e-07
59.87,2.15e-07
59.88,2.16e-07
59.89,2.17e-07
59.9,2.18e-07
59.91,2.19e-07
59.92,2.2e-07
59.93,2.21e-07
59.94,2.24e-07
59.95,2.26e-07
59.96,2.27e-07
59.97,2.31e-07
59.98,2.34e-07
59.99,2.37e-07
60,2.41e-07
60.01,2.44e-07
60.02,2.48e-07
60.03,2.51e-07
60.04,2.55e-07
60.05,2.58e-07
60.06,2.61e-07
60.07,2.63e-07
60.08,2.63e-07
60.09,2.63e-07
60.1,2.63e-07
60.11,2.62e-07
60.12,2.62e-07
60.13,2.61e-07
60.14,2.61e-07
60.15,2.6e-07
60.16,2.6e-07
60.17,2.59e-07
60.18,2.59e-07
60.19,2.58e-07
60.2,2.58e-07
60.21,2.55e-07
60.22,2.51e-07
60.23,2.48e-07
60.24,2.44e-07
60.25,2.4e-07
60.26,2.37e-07
60.27,2.33e-07
60.28,2.29e-07
60.29,2.26e-07
60.3,2.22e-07
60.31,2.19e-07
60.32,2.15e-07
60.33,2.11e-07
60.34,2.08e-07
60.35,2.04e-07
60.36,2.01e-07
60.37,1.97e-07
60.38,1.93e-07
60.39,1.9e-07
60.4,1.86e-07
60.41,1.82e-07
60.42,1.78e-07
60.43,1.75e-07
60.44,1.72e-07
60.45,1.68e-07
60.46,1.65e-07
60.47,1.61e-07
60.48,1.58e-07
60.49,1.54e-07
60.5,1.51e-07
60.51,1.47e-07
60.52,1.44e-07
60.53,1.4e-07
60.54,1.37e-07
60.55,1.33e-07
60.56,1.3e-07
60.57,1.26e-07
60.58,1.24e-07
60.59,1.2e-07
60.6,1.17e-07
60.61,1.13e-07
60.62,1.1e-07
60.63,1.06e-07
60.64,1.02e-07
60.65,9.9e-08
60.66,9.5e-08
60.67,9.2e-08
60.68,8.8e-08
60.69,8.5e-08
60.7,8.2e-08
60.71,7.9e-08
60.72,7.5e-08
60.73,7.2e-08
60.74,6.8e-08
60.75,6.5e-08
60.76,6.1e-08
60.77,5.8e-08
60.78,5.4e-08
60.79,5.1e-08
60.8,4.7e-08
60.81,4.3e-08
60.82,4.2e-08
60.83,4.3e-08
60.84,4.4e-08
60.85,4.4e-08
60.86,4.4e-08
60.87,4.4e-08
60.88,4.4e-08
60.89,4.4e-08
60.9,4.4e-08
60.91,4.4e-08
60.92,4.5e-08
60.93,4.5e-08
60.94,4.6e-08
60.95,4.7e-08
60.96,4.7e-08
60.97,4.7e-08
60.98,4.6e-08
60.99,4.6e-08
61,4.5e-08
61.01,4.5e-08
61.02,4.4e-08
61.03,4.4e-08
61.04,4.3e-08
61.05,4.3e-08
61.06,4.2e-08
61.07,4.2e-08
61.08,4.2e-08
61.09,4.2e-08
61.1,4.2e-08
61.11,4.1e-08
61.12,4.1e-08
61.13,4e-08
61.14,4e-08
61.15,3.9e-08
61.16,3.9e-08
61.17,3.8e-08
61.18,3.8e-08
61.19,3.7e-08
61.2,3.7e-08
61.21,3.7e-08
61.22,2.9e-08
61.23,2e-08
61.24,1e-08
61.25,1e-09
61.26,-9e-09
61.27,-1.8e-08
61.28,-2.8e-08
61.29,-3.7e-08
61.3,-4.7e-08
61.31,-5.6e-08
61.32,-6.6e-08
61.33,-7.5e-08
61.34,-8e-08
61.35,-7.8e-08
61.36,-7.6e-08
61.37,-7.3e-08
61.38,-7.1e-08
61.39,-6.9e-08
61.4,-6.7e-08
61.41,-6.5e-08
61.42,-6.3e-08
61.43,-6.1e-08
61.44,-5.8e-08
61.45,-5.6e-08
61.46,-5.5e-08
61.47,-6e-08
61.48,-6.5e-08
61.49,-7.1e-08
61.5,-7.7e-08
61.51,-8.2e-08
61.52,-8.8e-08
61.53,-9.4e-08
61.54,-1e-07
61.55,-1.05e-07
61.56,-1.11e-07
61.57,-1.16e-07
61.58,-1.22e-07
61.59,-1.26e-07
61.6,-1.29e-07
61.61,-1.31e-07
61.62,-1.34e-07
61.63,-1.37e-07
61.64,-1.4e-07
61.65,-1.43e-07
61.66,-1.46e-07
61.67,-1.49e-07
61.68,-1.52e-07
61.69,-1.54e-07
61.7,-1.57e-07
61.71,-1.6e-07
61.72,-1.64e-07
61.73,-1.68e-07
61.74,-1.73e-07
61.75,-1.78e-07
61.76,-1.83e-07
61.77,-1.87e-07
61.78,-1.92e-07
61.79,-1.97e-07
61.8,-2.02e-07
61.81,-2.06e-07
61.82,-2.11e-07
61.83,-2.15e-07
61.84,-2.16e-07
61.85,-2.11e-07
61.86,-2.07e-07
61.87,-2.02e-07
61.88,-1.98e-07
61.89,-1.93e-07
61.9,-1.89e-07
61.91,-1.85e-07
61.92,-1.8e-07
61.93,-1.76e-07
61.94,-1.71e-07
61.95,-1.65e-07
61.96,-1.6e-07
61.97,-1.54e-07
61.98,-1.48e-07
61.99,-1.43e-07
62,-1.38e-07
62.01,-1.32e-07
62.02,-1.27e-07
62.03,-1.22e-07
62.04,-1.16e-07
62.05,-1.11e-07
62.06,-1.06e-07
62.07,-1e-07
62.08,-9.5e-08
62.09,-8.8e-08
62.1,-8.3e-08
62.11,-7.8e-08
62.12,-7.2e-08
62.13,-6.7e-08
62.14,-6.2e-08
62.15,-5.6e-08
62.16,-5.1e-08
62.17,-4.6e-08
62.18,-4.1e-08
62.19,-3.5e-08
62.2,-2.9e-08
62.21,-2.4e-08
62.22,-1.9e-08
62.23,-1.4e-08
62.24,-9e-09
62.25,-4e-09
62.26,1e-09
62.27,5e-09
62.28,1e-08
62.29,1.5e-08
62.3,2e-08
62.31,2.5e-08
62.32,3.1e-08
62.33,3.6e-08
62.34,4.1e-08
62.35,4.6e-08
62.36,5e-08
62.37,5.5e-08
62.38,6e-08
62.39,6.4e-08
62.4,6.9e-08
62.41,7.3e-08
62.42,7.8e-08
62.43,8.2e-08
62.44,8.7e-08
62.45,9.3e-08
62.46,9.7e-08
62.47,1.01e-07
62.48,1.06e-07
62.49,1.1e-07
62.5,1.14e-07
62.51,1.18e-07
62.52,1.22e-07
62.53,1.27e-07
62.54,1.31e-07
62.55,1.35e-07
62.56,1.39e-07
62.57,1.44e-07
62.58,1.47e-07
62.59,1.51e-07
62.6,1.54e-07
62.61,1.57e-07
62.62,1.6e-07
62.63,1.64e-07
62.64,1.67e-07
62.65,1.7e-07
62.66,1.73e-07
62.67,1.77e-07
62.68,1.8e-07
62.69,1.83e-07
62.7,1.86e-07
62.71,1.87e-07
62.72,1.9e-07
62.73,1.92e-07
62.74,1.94e-07
62.75,1.96e-07
62.76,1.97e-07
62.77,1.99e-07
62.78,2.01e-07
62.79,2.03e-07
62.8,2.05e-07
62.81,2.07e-07
62.82,2.08e-07
62.83,2.09e-07
62.84,2.1e-07
62.85,2.1e-07
62.86,2.1e-07
62.87,2.1e-07
62.88,2.11e-07
62.89,2.11e-07
62.9,2.11e-07
62.91,2.11e-07
62.92,2.12e-07
62.93,2.12e-07
62.94,2.12e-07
62.95,2.08e-07
62.96,2.06e-07
62.97,2.05e-07
62.98,2.03e-07
62.99,2.01e-07
63,1.99e-07
63.01,1.97e-07
63.02,1.95e-07
63.03,1.93e-07
63.04,1.91e-07
63.05,1.89e-07
63.06,1.87e-07
63.07,1.86e-07
63.08,1.85e-07
63.09,1.84e-07
63.1,1.82e-07
63.11,1.81e-07
63.12,1.79e-07
63.13,1.78e-07
63.14,1.76e-07
63.15,1.75e-07
63.16,1.73e-07
63.17,1.72e-07
63.18,1.7e-07
63.19,1.69e-07
63.2,1.68e-07
63.21,1.66e-07
63.22,1.65e-07
63.23,1.62e-07
63.24,1.6e-07
63.25,1.58e-07
63.26,1.56e-07
63.27,1.54e-07
63.28,1.52e-07
63.29,1.5e-07
63.3,1.47e-07
63.31,1.45e-07
63.32,1.43e-07
63.33,1.41e-07
63.34,1.4e-07
63.35,1.38e-07
63.36,1.36e-07
63.37,1.34e-07
63.38,1.32e-07
63.39,1.3e-07
63.4,1.28e-07
63.41,1.26e-07
63.42,1.24e-07
63.43,1.22e-07
63.44,1.2e-07
63.45,1.18e-07
63.46,1.17e-07
63.47,1.15e-07
63.48,1.13e-07
63.49,1.11e-07
63.5,1.1e-07
63.51,1.08e-07
63.52,1.06e-07
63.53,1.04e-07
63.54,1.02e-07
63.55,1.01e-07
63.56,9.9e-08
63.57,9.7e-08
63.58,9.7e-08
63.59,9.7e-08
63.6,9.7e-08
63.61,9.7e-08
63.62,9.6e-08
63.63,9.6e-08
63.64,9.6e-08
63.65,9.5e-08
63.66,9.5e-08
63.67,9.4e-08
63.68,9.4e-08
63.69,9.4e-08
63.7,9.4e-08
63.71,9.4e-08
63.72,9.4e-08
63.73,9.4e-08
63.74,9.4e-08
63.75,9.4e-08
63.76,9.4e-08
63.77,9.4e-08
63.78,9.4e-08
63.79,9.4e-08
63.8,9.4e-08
63.81,9.4e-08
63.82,9.4e-08
63.83,9.4e-08
63.84,9.4e-08
63.85,9.4e-08
63.86,9.4e-08
63.87,9.4e-08
63.88,9.4e-08
63.89,9.4e-08
63.9,9.4e-08
63.91,9.4e-08
63.92,9.4e-08
63.93,9.4e-08
63.94,9.4e-08
63.95,9.5e-08
63.96,9.5e-08
63.97,9.6e-08
63.98,9.7e-08
63.99,9.7e-08
